DATA,STDEV.S (±5p),Max,STDEV.S (±20p),Mean Max value over 100 points
-0.09,0.068715487,0.3,0.117872428,0.06596
-0.12,0.110494755,0.3,0.119141447,0.06869
-0.02,0.113032578,0.3,0.12178899,0.07061
-0.19,0.153249648,0.3,0.122628557,0.07111
0.04,0.148917305,0.3,0.121519997,0.07485
-0.03,0.152446712,0.3,0.129802218,0.07747
0.22,0.150284579,0.3,0.131516834,0.08030
-0.12,0.150284579,0.3,0.134082337,0.08202
0.3,0.154390296,0.3,0.136539254,0.08566
-0.09,0.136381817,0.19,0.136739845,0.08909
0.1,0.136847626,0.19,0.135098094,0.09384
0.06,0.134407792,0.19,0.143493048,0.09364
-0.12,0.127906216,0.19,0.149222422,0.09566
0.14,0.118052377,0.19,0.151909952,0.09768
0.05,0.103475952,0.27,0.151387821,0.09889
0.09,0.094897073,0.27,0.154809925,0.10303
0.1,0.096643675,0.27,0.157680446,0.10505
0.15,0.096784672,0.33,0.15548018,0.10869
0.19,0.08508819,0.33,0.154113763,0.11303
-0.07,0.084831384,0.33,0.156014878,0.11485
0.15,0.088810319,0.33,0.150398511,0.11929
0.14,0.104603146,0.33,0.150522162,0.12303
0.11,0.102885638,0.33,0.148984008,0.12515
0.27,0.103677823,0.4,0.143562489,0.12960
0.12,0.104254932,0.4,0.141346946,0.13202
0.24,0.091134267,0.4,0.132430638,0.13616
0.33,0.091472798,0.4,0.133294153,0.13929
0.17,0.112557056,0.4,0.130612748,0.14000
0.21,0.114669486,0.4,0.130419291,0.14192
0.21,0.114669486,0.4,0.122697622,0.14364
-0.01,0.111289957,0.4,0.123774167,0.14626
0.14,0.115829028,0.4,0.116309055,0.15091
0.4,0.120935746,0.4,0.115510327,0.15273
0.33,0.126491106,0.38,0.120814878,0.15384
0.27,0.128168923,0.38,0.112873473,0.15646
0.17,0.134197954,0.38,0.112346364,0.15899
0.33,0.111200065,0.38,0.109596057,0.16101
0.38,0.104716066,0.38,0.107926188,0.16657
0.1,0.096162741,0.36,0.108796904,0.16939
0.16,0.103088664,0.36,0.109400865,0.17172
0.36,0.10356377,0.36,0.111118346,0.17354
0.15,0.102885638,0.32,0.101591434,0.17778
0.25,0.102016042,0.34,0.101284661,0.18040
0.31,0.091253892,0.34,0.101606149,0.18333
0.1,0.084552297,0.34,0.100243336,0.18778
0.18,0.081296315,0.46,0.102899278,0.19182
0.28,0.07849725,0.46,0.105319216,0.19475
0.32,0.074893864,0.46,0.108654308,0.19616
0.27,0.076988783,0.46,0.108222322,0.19990
0.16,0.101174916,0.46,0.108043099,0.19929
0.25,0.094137231,0.46,0.108272451,0.20141
0.34,0.090914545,0.46,0.108237158,0.20061
0.19,0.09540345,0.46,0.10172869,0.20253
0.18,0.096266675,0.46,0.100740338,0.20293
0.46,0.111003685,0.46,0.103406005,0.20303
0.37,0.110346562,0.37,0.102233095,0.20566
0.22,0.120672359,0.33,0.10252461,0.20596
0.18,0.115781927,0.39,0.102407887,0.20677
0.19,0.116564457,0.39,0.101101902,0.20778
0.07,0.119567402,0.39,0.0981879,0.21000
0.32,0.096859786,0.39,0.096632674,0.20939
0.09,0.100036357,0.39,0.096449713,0.20899
0.22,0.113088863,0.39,0.095805728,0.21040
0.17,0.121640304,0.39,0.095332954,0.21000
0.33,0.122504174,0.39,0.095291126,0.20939
0.29,0.116883781,0.39,0.094698332,0.20778
0.39,0.113794072,0.39,0.094782493,0.20414
0.05,0.106719684,0.28,0.096692821,0.20475
0.06,0.107127791,0.28,0.096265828,0.20283
0.15,0.106872907,0.28,0.095074721,0.20051
0.27,0.118980518,0.28,0.094723471,0.20131
0.28,0.116040745,0.28,0.094871832,0.19980
0.22,0.096134376,0.27,0.100315118,0.19848
0.19,0.087104952,0.27,0.098497573,0.19909
0.27,0.07733046,0.27,0.098497573,0.19788
0.01,0.075666733,0.27,0.099921896,0.19444
0.24,0.072575979,0.27,0.092690198,0.19152
0.16,0.071465185,0.28,0.089758505,0.18717
0.18,0.076193533,0.34,0.089738762,0.18455
0.23,0.076193533,0.34,0.091297404,0.18051
0.19,0.070749237,0.34,0.094868913,0.17798
0.18,0.05146932,0.34,0.093892094,0.17798
0.27,0.065878676,0.34,0.092561673,0.17556
0.1,0.074063855,0.34,0.092621475,0.17162
0.19,0.073670026,0.43,0.093025914,0.16990
0.19,0.074577598,0.43,0.094743344,0.16788
0.28,0.074406745,0.43,0.092997934,0.16313
0.34,0.076074127,0.43,0.093674231,0.16232
0.09,0.100895986,0.43,0.089703585,0.15990
0.2,0.0929516,0.43,0.088951067,0.15616
0.25,0.0929516,0.43,0.086732235,0.15323
0.2,0.100480663,0.43,0.086493139,0.15020
0.15,0.09994544,0.43,0.086573764,0.14848
0.43,0.093633716,0.43,0.085688534,0.14566
0.21,0.084423176,0.38,0.087624615,0.14303
0.19,0.088584834,0.38,0.089227644,0.14162
0.1,0.098801914,0.38,0.08880965,0.13929
0.27,0.107779236,0.38,0.086259158,0.13414
0.27,0.10568392,0.38,0.086990408,0.13111
0.2,0.092205305,0.38,0.088574912,0.12869
0.32,0.094638067,0.38,0.09595934,0.12697
0.38,0.103097483,0.38,0.104548812,0.12586
0.1,0.095289034,0.34,0.10453557,0.12667
0.18,0.101721545,0.34,0.106371755,0.12293
0.34,0.102185215,0.34,0.105955025,0.12121
0.16,0.109768351,0.22,0.105994212,0.11828
0.09,0.101721545,0.32,0.107417588,0.11808
0.22,0.075678747,0.32,0.108298529,0.11434
0.1,0.074002457,0.32,0.10841606,0.11222
0.14,0.074357857,0.32,0.107067526,0.11010
0.07,0.069583175,0.32,0.107612261,0.10909
0.14,0.07245061,0.32,0.108832015,0.10869
0.17,0.069609299,0.32,0.117710721,0.10909
0.13,0.070581996,0.32,0.122588816,0.10646
0.19,0.07003895,0.32,0.126539687,0.10384
0.32,0.072638582,0.32,0.117641553,0.10152
0.09,0.090674242,0.18,0.116930093,0.09909
0.15,0.111559197,0.25,0.120382373,0.09657
0.07,0.112168704,0.25,0.12239851,0.09535
0.11,0.113137085,0.25,0.121503137,0.09263
0.08,0.109162098,0.25,0.119031715,0.08990
-0.05,0.095745876,0.25,0.12441936,0.08525
-0.09,0.096030298,0.25,0.119669164,0.08081
0.18,0.093410142,0.25,0.112469511,0.07909
0.05,0.093740454,0.25,0.115168517,0.07778
0.1,0.094262689,0.25,0.11404522,0.07586
0.25,0.094166197,0.25,0.106694522,0.07566
0.06,0.086843642,0.13,0.105995257,0.07354
0.08,0.101318579,0.13,0.106620283,0.07182
0.05,0.10371289,0.13,0.103454186,0.06869
0.02,0.108945357,0.13,0.10314329,0.06525
0.06,0.111200065,0.13,0.103153489,0.06556
0.04,0.088994382,0.13,0.104025829,0.06354
-0.16,0.092638103,0.13,0.102969746,0.06040
-0.09,0.089898933,0.13,0.10125951,0.05636
-0.07,0.088255826,0.13,0.100204111,0.05263
0.13,0.089696458,0.13,0.09742419,0.04727
0.1,0.097598435,0.1,0.088354591,0.04576
-0.08,0.096417652,0.05,0.088477337,0.04232
-0.03,0.087000522,0.05,0.087478521,0.04131
-0.02,0.087000522,0.05,0.088035028,0.04051
0.05,0.086371292,0.08,0.089286578,0.03828
-0.16,0.072851031,0.08,0.089048122,0.03556
0.02,0.060558011,0.08,0.089128921,0.03162
-0.06,0.058651513,0.08,0.09110312,0.02818
-0.09,0.067379522,0.08,0.08821975,0.02616
0.03,0.070607751,0.08,0.088055781,0.02263
-0.03,0.067983955,0.08,0.091153552,0.01949
-0.01,0.051979017,0.08,0.083546792,0.01848
-0.03,0.057064557,0.15,0.083209432,0.01535
0.08,0.054655949,0.15,0.082535941,0.01273
0.05,0.046768288,0.15,0.082730265,0.01152
-0.05,0.051663245,0.15,0.082730265,0.00980
-0.05,0.064863493,0.15,0.084118121,0.00758
0.07,0.068090848,0.15,0.08403514,0.00586
-0.02,0.073360876,0.15,0.082091972,0.00404
0.01,0.074467809,0.18,0.091670241,0.00414
0.08,0.085917508,0.18,0.096458324,0.00081
0.15,0.085237636,0.18,0.094183558,-0.00323
-0.05,0.084541544,0.19,0.093107423,-0.00374
-0.08,0.096058694,0.19,0.093449343,-0.00505
-0.07,0.09819276,0.19,0.094292845,-0.00626
0.15,0.098007421,0.19,0.094292845,-0.00626
-0.04,0.108284138,0.19,0.093994651,-0.00889
0.08,0.102611359,0.19,0.090919384,-0.00990
0.18,0.099205938,0.19,0.090857244,-0.00808
-0.05,0.092980936,0.19,0.092261485,-0.00980
0.02,0.090704315,0.19,0.091136542,-0.01172
0.19,0.083937206,0.19,0.091562056,-0.01323
0.01,0.092313694,0.02,0.096516858,-0.01707
0.02,0.091988142,0.02,0.102090551,-0.01838
-0.01,0.081664502,0.05,0.103024043,-0.01919
-0.05,0.115585466,0.08,0.102660079,-0.02141
0.02,0.12597258,0.08,0.104446015,-0.02141
-0.11,0.101515785,0.08,0.104308088,-0.02131
-0.03,0.105175179,0.08,0.10857784,-0.02141
-0.11,0.111273619,0.08,0.108283701,-0.01869
-0.28,0.118190909,0.08,0.108692012,-0.01949
-0.21,0.118513521,0.12,0.109054123,-0.01990
0.02,0.118513521,0.12,0.108434955,-0.02040
0.05,0.116658008,0.12,0.106268637,-0.02253
0.08,0.117241011,0.12,0.108704238,-0.02293
0.08,0.123155482,0.12,0.108547237,-0.02101
-0.02,0.086486993,0.12,0.108851856,-0.01949
0.02,0.054087471,0.12,0.11018006,-0.02111
-0.03,0.086518521,0.12,0.11018006,-0.01869
0,0.107745491,0.12,0.109007909,-0.01758
0.12,0.104507503,0.19,0.104197614,-0.01778
0,0.102416263,0.19,0.105758872,-0.01636
-0.06,0.107373604,0.19,0.105444269,-0.01515
-0.2,0.106215904,0.19,0.099600531,-0.01576
-0.22,0.129158113,0.19,0.103011143,-0.01677
-0.1,0.131287332,0.19,0.103859092,-0.01646
0.06,0.122013412,0.19,0.103944891,-0.01677
-0.15,0.121228559,0.19,0.104652036,-0.01899
0,0.124265112,0.19,0.104652036,-0.02051
0.19,0.114914988,0.19,0.10407266,-0.01960
0.05,0.107559709,0.06,0.10645865,-0.01798
-0.07,0.106121714,0.06,0.108174217,-0.01838
-0.07,0.106121714,0.06,0.102859988,-0.01889
0.04,0.116470831,0.06,0.10067271,-0.02091
-0.1,0.116283353,0.06,0.100576962,-0.02263
-0.17,0.091681266,0.06,0.101348057,-0.02061
0.03,0.086287047,0.14,0.099917463,-0.01939
0.06,0.091044445,0.14,0.099392396,-0.01879
-0.22,0.091442978,0.14,0.099470358,-0.02051
-0.04,0.08727178,0.14,0.099234054,-0.02071
-0.02,0.104976188,0.14,0.101191134,-0.02071
-0.03,0.101596349,0.14,0.101438163,-0.02364
-0.15,0.099708667,0.14,0.099806568,-0.02434
-0.03,0.09771945,0.14,0.100221792,-0.02495
-0.01,0.081128406,0.14,0.102845453,-0.02808
0.14,0.081341033,0.14,0.101822811,-0.02758
-0.14,0.091462859,0.11,0.09847171,-0.02677
-0.08,0.104019229,0.11,0.099488726,-0.02556
0.04,0.104019229,0.11,0.099147529,-0.02424
0.02,0.110132152,0.11,0.098424466,-0.02424
-0.05,0.11046184,0.11,0.102697289,-0.02374
0.11,0.102575914,0.11,0.099996124,-0.02384
-0.18,0.097505245,0.09,0.099836522,-0.02424
-0.15,0.100941027,0.09,0.101232712,-0.02061
0.09,0.09771945,0.09,0.104027426,-0.01768
0.01,0.09648363,0.07,0.103771621,-0.01828
-0.14,0.10293864,0.11,0.103907596,-0.01889
-0.05,0.090774446,0.11,0.104891971,-0.01808
-0.13,0.091770465,0.11,0.105132411,-0.02071
-0.07,0.087573346,0.11,0.105150317,-0.02212
0,0.090493596,0.11,0.100772762,-0.02303
-0.17,0.098626937,0.11,0.101310352,-0.02283
0.02,0.096134376,0.16,0.103884679,-0.02293
0.07,0.102903309,0.16,0.107342818,-0.02354
0.03,0.101138968,0.16,0.106051138,-0.02303
0.11,0.104237491,0.16,0.112800356,-0.02263
-0.17,0.1194533,0.16,0.112991635,-0.02212
-0.11,0.115742661,0.16,0.110322692,-0.01990
0.08,0.120935746,0.16,0.109852917,-0.01758
-0.11,0.121580501,0.16,0.10946816,-0.02101
-0.12,0.127849343,0.16,0.112150528,-0.02071
0.16,0.125256101,0.16,0.112349814,-0.02081
0.13,0.114407565,0.15,0.112233442,-0.02394
-0.11,0.11420078,0.15,0.110501224,-0.02616
0.08,0.118582537,0.15,0.107816854,-0.02525
0.13,0.118582537,0.15,0.106712684,-0.02707
-0.08,0.109892509,0.15,0.10657769,-0.02859
0.05,0.101372401,0.23,0.107679645,-0.02727
0.15,0.108393224,0.23,0.106057925,-0.02667
-0.09,0.119590209,0.23,0.107123365,-0.02737
-0.11,0.116914887,0.23,0.106295207,-0.02939
0,0.132651286,0.23,0.107291222,-0.02657
0.05,0.131757353,0.23,0.108818786,-0.02717
-0.17,0.130446785,0.23,0.106543395,-0.02879
-0.2,0.120672359,0.23,0.106543395,-0.03141
0.04,0.119772512,0.23,0.106326978,-0.03030
0.23,0.129080665,0.23,0.106330624,-0.03182
-0.06,0.13003496,0.15,0.106991994,-0.03303
-0.04,0.128558441,0.15,0.104954243,-0.03424
-0.12,0.117936809,0.15,0.104461918,-0.03444
-0.02,0.100580135,0.15,0.103836698,-0.03545
0.15,0.102407386,0.15,0.10252191,-0.03253
0.04,0.080045442,0.08,0.103724655,-0.03040
-0.01,0.085258964,0.1,0.104556226,-0.02939
-0.02,0.085258964,0.11,0.105107655,-0.03192
-0.06,0.085258964,0.11,0.104376013,-0.02990
0.08,0.088687398,0.11,0.103445622,-0.02747
-0.11,0.080351501,0.11,0.101072872,-0.03000
-0.12,0.087842835,0.11,0.101164865,-0.02889
-0.04,0.092116527,0.11,0.101164865,-0.02394
-0.12,0.092195445,0.11,0.097988631,-0.02414
0.06,0.092195445,0.11,0.099495961,-0.02374
0.1,0.088820555,0.11,0.098443591,-0.02212
0.11,0.093953567,0.11,0.100849108,-0.02253
0.08,0.090804485,0.16,0.108377238,-0.02242
0.02,0.092234878,0.16,0.106973362,-0.02162
-0.06,0.083284834,0.16,0.103107315,-0.02283
-0.04,0.082748249,0.16,0.104031152,-0.02232
-0.15,0.090493596,0.16,0.099214523,-0.02232
0.08,0.10328249,0.16,0.099312699,-0.01960
0.08,0.108636173,0.16,0.10510344,-0.01737
-0.04,0.10810769,0.16,0.104908334,-0.01788
-0.01,0.108023566,0.16,0.105285037,-0.01768
0.16,0.108149728,0.16,0.102260714,-0.01545
-0.18,0.102903309,0.06,0.101613233,-0.01707
-0.16,0.10067951,0.13,0.10276143,-0.02010
-0.07,0.095964008,0.13,0.103824966,-0.01798
-0.01,0.103581325,0.13,0.104216743,-0.01960
-0.01,0.103826779,0.13,0.104767844,-0.02121
0.06,0.098599281,0.13,0.110895879,-0.01788
0.05,0.116517654,0.13,0.110327209,-0.01788
-0.02,0.113032578,0.13,0.11219446,-0.02061
-0.15,0.112791038,0.13,0.112354742,-0.02030
0,0.115420181,0.13,0.111589244,-0.01919
0.13,0.120837983,0.13,0.110278516,-0.01717
-0.28,0.117512088,0.03,0.108709331,-0.01949
-0.12,0.123840073,0.03,0.122379056,-0.01990
-0.01,0.121841924,0.03,0.129524644,-0.01747
-0.12,0.125936492,0.06,0.130457072,-0.01889
-0.17,0.12328828,0.06,0.131163969,-0.02232
0.02,0.101721545,0.06,0.130711063,-0.01929
-0.25,0.085098873,0.06,0.130953569,-0.02121
-0.11,0.09594506,0.06,0.130475746,-0.02253
0.03,0.093526856,0.06,0.133130799,-0.02152
-0.11,0.097467943,0.06,0.14636761,-0.02182
-0.04,0.112823273,0.06,0.142987427,-0.02111
-0.14,0.107728615,0.06,0.141646308,-0.02152
0.06,0.1001998,0.06,0.141939188,-0.02111
-0.1,0.100580135,0.33,0.141857243,-0.01919
-0.18,0.099306687,0.33,0.14298278,-0.02061
-0.29,0.100805844,0.33,0.144541893,-0.02040
-0.04,0.100299551,0.33,0.143713601,-0.01818
-0.18,0.168112516,0.33,0.144242014,-0.01879
-0.13,0.188563951,0.33,0.146047217,-0.01859
0.02,0.190935496,0.33,0.146463667,-0.01636
-0.16,0.188539844,0.33,0.147994343,-0.01788
-0.18,0.170485937,0.35,0.146198791,-0.02000
0.33,0.173168336,0.35,0.141317562,-0.02061
0.23,0.171236147,0.35,0.141876758,-0.02030
0.05,0.169233566,0.35,0.141906025,-0.01970
-0.14,0.196316072,0.35,0.142926617,-0.01788
0.02,0.188404787,0.35,0.142266108,-0.01768
0.09,0.178732914,0.35,0.142460579,-0.02000
-0.16,0.156611854,0.35,0.137862981,-0.02222
0.12,0.145396011,0.35,0.1427642,-0.02283
0.35,0.154560962,0.35,0.142916931,-0.02152
-0.07,0.149538685,0.11,0.143098909,-0.02404
-0.09,0.151147129,0.11,0.143245099,-0.02172
0.09,0.150689325,0.11,0.141716264,-0.01970
-0.04,0.140925512,0.11,0.144773853,-0.01960
-0.16,0.139915559,0.11,0.14659517,-0.02010
0.1,0.099224264,0.11,0.147532679,-0.01788
-0.05,0.095011961,0.11,0.14063375,-0.01859
0.08,0.095011961,0.11,0.14139003,-0.02081
0.11,0.09573638,0.11,0.139613451,-0.02081
0.1,0.093701654,0.11,0.142431814,-0.01798
0.11,0.09575537,0.25,0.147211061,-0.01778
0.03,0.09575537,0.25,0.150269967,-0.02010
-0.09,0.098617719,0.25,0.147806779,-0.01919
0.1,0.098211275,0.25,0.140341302,-0.01667
0,0.118528861,0.25,0.136962783,-0.01737
-0.17,0.116478636,0.25,0.137023411,-0.01758
0.1,0.120189245,0.25,0.135227138,-0.01505
-0.08,0.121273545,0.25,0.136531549,-0.01596
-0.03,0.117921391,0.25,0.136318466,-0.01465
0.25,0.129390178,0.25,0.134708167,-0.01293
0.05,0.141934684,0.2,0.134341839,-0.01475
-0.12,0.147043593,0.24,0.124062821,-0.01485
-0.06,0.143742193,0.24,0.124525233,-0.01495
0,0.144800804,0.24,0.131112879,-0.01253
0.2,0.147635916,0.24,0.130656829,-0.01061
-0.18,0.145814328,0.24,0.131417437,-0.01020
-0.21,0.15593705,0.24,0.129075853,-0.01101
0.04,0.166493243,0.24,0.128407056,-0.00768
-0.1,0.171760933,0.24,0.128150227,-0.00869
-0.11,0.178732914,0.24,0.129326991,-0.00727
0.24,0.168603893,0.24,0.129849986,-0.00495
-0.23,0.162609404,0.13,0.130816501,-0.00545
-0.25,0.151974878,0.13,0.131059656,-0.00444
0.08,0.157370437,0.13,0.131553037,-0.00232
0.12,0.155370525,0.13,0.132618237,-0.00737
0.11,0.154066102,0.28,0.13200599,-0.00949
-0.05,0.137291991,0.28,0.132362049,-0.00919
0.02,0.12119856,0.28,0.130325854,-0.00889
0.13,0.095954535,0.28,0.129418582,-0.00768
-0.06,0.12434556,0.28,0.129207054,-0.00879
-0.09,0.122970802,0.28,0.133536528,-0.00879
0.1,0.123435666,0.28,0.127378805,-0.00869
-0.1,0.122504174,0.28,0.129201912,-0.01202
-0.1,0.123214521,0.28,0.12821675,-0.01192
0.28,0.116306804,0.28,0.129912229,-0.01172
-0.05,0.122251603,0.14,0.129988925,-0.01354
-0.1,0.126174482,0.14,0.126412726,-0.01222
0.02,0.13077392,0.14,0.126727269,-0.01101
0.05,0.133960646,0.14,0.12505237,-0.01323
0,0.133960646,0.14,0.125248811,-0.01081
0.14,0.103870549,0.14,0.126057871,-0.01071
-0.13,0.105296119,0.12,0.125932623,-0.01141
-0.15,0.10568392,0.21,0.120057203,-0.01111
-0.14,0.106625939,0.21,0.116519762,-0.01394
-0.1,0.104637904,0.21,0.111028116,-0.01677
0.12,0.104533596,0.21,0.112282767,-0.01556
-0.09,0.117543029,0.21,0.111522733,-0.01737
0.05,0.112613579,0.21,0.109817628,-0.01717
0.04,0.115104695,0.21,0.111260273,-0.01293
-0.06,0.107964641,0.21,0.118424037,-0.01354
-0.06,0.11064275,0.21,0.116507406,-0.01283
0.21,0.104906885,0.21,0.122122698,-0.01303
-0.01,0.105838642,0.13,0.121998856,-0.01646
-0.17,0.119033991,0.13,0.121933482,-0.01535
-0.02,0.126368868,0.13,0.121387329,-0.01414
0.13,0.127286363,0.13,0.122187518,-0.01414
0.02,0.132438665,0.13,0.112975953,-0.01232
-0.1,0.114439345,0.13,0.11303818,-0.01636
-0.19,0.114724968,0.13,0.112738488,-0.01535
0.13,0.109826309,0.13,0.114736445,-0.01253
-0.08,0.11334581,0.1,0.114347782,-0.01232
-0.14,0.106155974,0.25,0.115454228,-0.01162
0.08,0.105192464,0.25,0.113177699,-0.01162
-0.07,0.104542292,0.25,0.11506414,-0.01556
-0.12,0.104794171,0.25,0.11340692,-0.01273
0.06,0.127264935,0.25,0.113940786,-0.01131
-0.15,0.126491106,0.25,0.115616217,-0.01232
-0.12,0.142088321,0.25,0.113776899,-0.01212
-0.05,0.139453479,0.25,0.113427425,-0.01232
0.1,0.142790374,0.25,0.11316351,-0.01091
0.25,0.140376118,0.25,0.113208028,-0.00869
-0.06,0.143527001,0.1,0.114404907,-0.01222
-0.26,0.137945971,0.1,0.114284815,-0.01343
0.04,0.134705065,0.1,0.109383149,-0.01212
-0.14,0.134705065,0.1,0.114333254,-0.01354
-0.04,0.137945971,0.14,0.113296033,-0.01202
0.1,0.104481403,0.14,0.113638603,-0.01232
-0.03,0.111665084,0.14,0.113638603,-0.01606
-0.06,0.088810319,0.14,0.115857342,-0.01303
0.03,0.10052589,0.14,0.12046146,-0.01374
-0.17,0.091909046,0.14,0.117906245,-0.01657
0.02,0.102885638,0.14,0.115907035,-0.01485
0.08,0.106608886,0.14,0.115763631,-0.01576
-0.11,0.106906926,0.14,0.121426552,-0.01737
0.14,0.106906926,0.14,0.120850621,-0.01657
-0.02,0.107500529,0.13,0.120531308,-0.01596
-0.16,0.098534719,0.19,0.119510815,-0.01465
0.13,0.102894474,0.19,0.119587238,-0.01404
0.02,0.099334147,0.19,0.120545089,-0.01505
-0.06,0.100326739,0.19,0.119248292,-0.01182
-0.07,0.108886931,0.19,0.119349473,-0.01303
-0.09,0.113032578,0.19,0.121617923,-0.01525
0.09,0.100426364,0.19,0.118693982,-0.01354
-0.04,0.100426364,0.19,0.118921417,-0.01434
-0.12,0.115017785,0.19,0.113141979,-0.01737
0.19,0.136953874,0.25,0.113375668,-0.01515
0.09,0.136488428,0.25,0.111490456,-0.01455
0.04,0.135927788,0.25,0.112552682,-0.01465
0.13,0.132466119,0.25,0.11348355,-0.01545
-0.17,0.154001181,0.25,0.113807068,-0.01495
-0.25,0.147734405,0.25,0.11459979,-0.01323
0.03,0.137536772,0.25,0.114442652,-0.01081
-0.08,0.135673405,0.25,0.113931553,-0.01212
0.02,0.13706004,0.25,0.114772151,-0.01040
0.25,0.14051852,0.25,0.114951962,-0.00939
0.04,0.130600014,0.18,0.11940096,-0.01152
-0.01,0.10377423,0.18,0.122401677,-0.01010
-0.05,0.114637769,0.18,0.125362376,-0.00848
-0.09,0.130982303,0.18,0.123188086,-0.01071
0.16,0.134542998,0.18,0.121603808,-0.00879
0,0.11182779,0.18,0.12183581,-0.00687
-0.06,0.112766855,0.18,0.123060817,-0.00505
0.18,0.113072784,0.18,0.123346652,-0.00616
-0.2,0.116914887,0.07,0.128636258,-0.00980
-0.08,0.122340806,0.14,0.130480838,-0.00869
0.07,0.110576999,0.14,0.136101389,-0.00646
0.06,0.113080824,0.14,0.139368136,-0.00626
-0.03,0.112823273,0.24,0.136717571,-0.00202
-0.11,0.105769905,0.24,0.135863996,-0.00212
-0.15,0.096106002,0.24,0.135757585,-0.00606
0.05,0.097066051,0.24,0.134386758,-0.00495
-0.11,0.119087439,0.24,0.132273752,-0.00455
-0.02,0.138642772,0.24,0.127136884,-0.00606
0.14,0.148611758,0.24,0.127072411,-0.00475
0.09,0.146019924,0.24,0.131689339,-0.00545
0.09,0.138498441,0.25,0.1320408,-0.00586
0.24,0.138498441,0.25,0.12855057,-0.00273
-0.22,0.140311342,0.25,0.129694248,-0.00515
-0.18,0.143140109,0.25,0.131134837,-0.00556
0.04,0.157127626,0.25,0.131524413,-0.00364
-0.04,0.163178653,0.25,0.13544439,-0.00566
0.05,0.174486259,0.25,0.133633107,-0.00455
-0.13,0.171278614,0.25,0.133625649,-0.00485
-0.09,0.162497552,0.25,0.133830606,-0.00707
0.25,0.155358822,0.25,0.131052896,-0.00505
-0.17,0.154142791,0.22,0.128507059,-0.00747
-0.26,0.15520075,0.23,0.128361339,-0.00667
0.22,0.152970585,0.23,0.127798464,-0.00434
-0.09,0.150054536,0.23,0.12826554,-0.00687
-0.02,0.14945355,0.23,0.128314743,-0.00727
-0.05,0.145895355,0.23,0.12872662,-0.00687
-0.09,0.138806602,0.23,0.127356633,-0.00889
-0.01,0.126181687,0.23,0.127264864,-0.00687
-0.04,0.109644052,0.23,0.128477325,-0.00515
0.02,0.113913843,0.23,0.128640132,-0.00727
0.23,0.115742661,0.23,0.127210031,-0.00545
-0.07,0.135673405,0.21,0.12806897,-0.00646
-0.18,0.13706004,0.21,0.127214384,-0.01212
0.11,0.137245632,0.21,0.122131313,-0.01111
-0.14,0.137840488,0.21,0.118225154,-0.01071
-0.09,0.139381752,0.21,0.115290571,-0.01020
0.21,0.120581922,0.21,0.115518955,-0.00737
-0.11,0.120037873,0.09,0.123265822,-0.00990
-0.03,0.104124052,0.09,0.12328828,-0.00949
0.05,0.102504989,0.09,0.129560121,-0.00919
0.07,0.091144241,0.09,0.129458366,-0.01182
0.07,0.096794064,0.09,0.123464657,-0.00808
0.05,0.076526882,0.09,0.122111816,-0.00646
0,0.066002755,0.13,0.115603764,-0.00838
0.09,0.08508819,0.13,0.110607404,-0.00697
-0.04,0.084670484,0.13,0.110033218,-0.00808
-0.13,0.084670484,0.13,0.114258649,-0.00778
0.07,0.090704315,0.13,0.115053072,-0.00323
0.04,0.090161471,0.13,0.114578529,-0.00303
-0.16,0.097103506,0.28,0.114644233,-0.00263
0.04,0.094059942,0.28,0.11500012,-0.00222
0.07,0.094059942,0.28,0.11662521,-0.00545
0.13,0.085801038,0.28,0.112006269,-0.00485
-0.01,0.117372755,0.28,0.119885974,-0.00465
-0.11,0.119855974,0.28,0.118131916,-0.01081
0.05,0.14379278,0.28,0.118945626,-0.00889
-0.04,0.145076782,0.28,0.117325776,-0.00667
0.06,0.144228354,0.28,0.117768566,-0.00717
0.28,0.142643867,0.28,0.113502089,-0.00525
-0.05,0.142815838,0.2,0.112593016,-0.00535
-0.29,0.1400779,0.2,0.11317036,-0.00475
0.08,0.139661929,0.2,0.113422543,-0.00182
-0.02,0.153219984,0.2,0.112986245,-0.00596
-0.12,0.155388077,0.2,0.113015645,-0.00646
-0.04,0.123214521,0.2,0.115721532,-0.00404
-0.05,0.124739729,0.2,0.116949507,-0.00596
0.04,0.092303846,0.2,0.1164009,-0.00394
0.2,0.098220531,0.2,0.124877348,-0.00242
-0.1,0.101470999,0.13,0.125950209,-0.00263
-0.06,0.128848043,0.13,0.125470984,-0.00212
0.03,0.135149749,0.13,0.125211228,-0.00242
-0.07,0.141073804,0.13,0.126902357,-0.00222
0.13,0.141073804,0.13,0.127315758,-0.00131
-0.09,0.128953832,0.11,0.126951216,-0.00535
-0.29,0.127364902,0.11,0.125074064,-0.00475
0.11,0.128848043,0.11,0.12547628,-0.00091
-0.15,0.131536376,0.11,0.127705277,-0.00293
